MACH,WAFER_ID,Vf,TOUCHDOWN,PD,X_UM,Y_UM,TE_LABEL,TYPE,LDI_mA,FLAG,ITH
LIV_54,QCHZ2,1.525475,18,0.009497,-42093,-60299,63M0B,BL LASER,6,,12.801543758737632
LIV_54,QCHZ2,1.539484,18,0.007854,-42093,-60299,63M0B,BL LASER,7,,12.801543758737632
LIV_54,QCHZ2,1.55218,18,0.007854,-42093,-60299,63M0B,BL LASER,8,,12.801543758737632
LIV_54,QCHZ2,1.563948,18,0.004568,-42093,-60299,63M0B,BL LASER,9,,12.801543758737632
LIV_54,QCHZ2,1.575021,18,0.000361,-42093,-60299,63M0B,BL LASER,10,,12.801543758737632
LIV_54,QCHZ2,1.585437,18,0.00529,-42093,-60299,63M0B,BL LASER,11,,12.801543758737632
LIV_54,QCHZ2,1.595313,18,0.015149,-42093,-60299,63M0B,BL LASER,12,,12.801543758737632
LIV_54,QCHZ2,1.604106,18,0.054583,-42093,-60299,63M0B,BL LASER,13,,12.801543758737632
LIV_54,QCHZ2,1.608649,18,0.34705,-42093,-60299,63M0B,BL LASER,14,,12.801543758737632
LIV_54,QCHZ2,1.613154,18,0.667451,-42093,-60299,63M0B,BL LASER,15,,12.801543758737632
LIV_54,QCHZ2,1.618006,18,0.976349,-42093,-60299,63M0B,BL LASER,16,,12.801543758737632
LIV_54,QCHZ2,1.623013,18,1.281962,-42093,-60299,63M0B,BL LASER,17,,12.801543758737632
LIV_54,QCHZ2,1.628097,18,1.581002,-42093,-60299,63M0B,BL LASER,18,,12.801543758737632
LIV_54,QCHZ2,1.63322,18,1.880042,-42093,-60299,63M0B,BL LASER,19,,12.801543758737632
LIV_54,QCHZ2,1.638382,18,2.180725,-42093,-60299,63M0B,BL LASER,20,,12.801543758737632
LIV_54,QCHZ2,1.643543,18,2.476479,-42093,-60299,63M0B,BL LASER,21,,12.801543758737632
LIV_54,QCHZ2,1.648782,18,2.777162,-42093,-60299,63M0B,BL LASER,22,,12.801543758737632
LIV_54,QCHZ2,1.653944,18,3.072916,-42093,-60299,63M0B,BL LASER,23,,12.801543758737632
LIV_54,QCHZ2,1.659144,18,3.371956,-42093,-60299,63M0B,BL LASER,24,,12.801543758737632
LIV_54,QCHZ2,1.664344,18,3.670997,-42093,-60299,63M0B,BL LASER,25,,12.801543758737632
LIV_54,QCHZ2,1.669583,18,3.970037,-42093,-60299,63M0B,BL LASER,26,,12.801543758737632
LIV_54,QCHZ2,1.674744,18,4.27072,-42093,-60299,63M0B,BL LASER,27,,12.801543758737632
LIV_54,QCHZ2,1.679906,18,4.56976,-42093,-60299,63M0B,BL LASER,28,,12.801543758737632
LIV_54,QCHZ2,1.685106,18,4.870443,-42093,-60299,63M0B,BL LASER,29,,12.801543758737632
LIV_54,QCHZ2,1.690306,18,5.16784,-42093,-60299,63M0B,BL LASER,30,,12.801543758737632
LIV_54,QCHZ2,1.695429,18,5.465237,-42093,-60299,63M0B,BL LASER,31,,12.801543758737632
LIV_54,QCHZ2,1.70059,18,5.762634,-42093,-60299,63M0B,BL LASER,32,,12.801543758737632
LIV_54,QCHZ2,1.705752,18,6.060031,-42093,-60299,63M0B,BL LASER,33,,12.801543758737632
LIV_54,QCHZ2,1.710913,18,6.359071,-42093,-60299,63M0B,BL LASER,34,,12.801543758737632
LIV_54,QCHZ2,1.716036,18,6.659755,-42093,-60299,63M0B,BL LASER,35,,12.801543758737632
LIV_54,QCHZ2,1.721198,18,6.960438,-42093,-60299,63M0B,BL LASER,36,,12.801543758737632
LIV_54,QCHZ2,1.72632,18,7.262764,-42093,-60299,63M0B,BL LASER,37,,12.801543758737632
LIV_54,QCHZ2,1.731405,18,7.561804,-42093,-60299,63M0B,BL LASER,38,,12.801543758737632
LIV_54,QCHZ2,1.736528,18,7.865774,-42093,-60299,63M0B,BL LASER,39,,12.801543758737632
LIV_54,QCHZ2,1.74165,18,8.164814,-42093,-60299,63M0B,BL LASER,40,,12.801543758737632
LIV_54,QCHZ2,1.746696,18,8.463854,-42093,-60299,63M0B,BL LASER,41,,12.801543758737632
LIV_54,QCHZ2,1.75178,18,8.759608,-42093,-60299,63M0B,BL LASER,42,,12.801543758737632
LIV_54,QCHZ2,1.756864,18,9.057005,-42093,-60299,63M0B,BL LASER,43,,12.801543758737632
LIV_54,QCHZ2,1.761987,18,9.356045,-42093,-60299,63M0B,BL LASER,44,,12.801543758737632
LIV_54,QCHZ2,1.767033,18,9.660014,-42093,-60299,63M0B,BL LASER,45,,12.801543758737632
LIV_54,QCHZ2,1.772117,18,9.962341,-42093,-60299,63M0B,BL LASER,46,,12.801543758737632
LIV_54,QCHZ2,1.777124,18,10.264667,-42093,-60299,63M0B,BL LASER,47,,12.801543758737632
LIV_54,QCHZ2,1.78217,18,10.566993,-42093,-60299,63M0B,BL LASER,48,,12.801543758737632
LIV_54,QCHZ2,1.787138,18,10.862747,-42093,-60299,63M0B,BL LASER,49,,12.801543758737632
LIV_54,QCHZ2,1.792184,18,11.16343,-42093,-60299,63M0B,BL LASER,50,,12.801543758737632
LIV_54,QCHZ2,1.797152,18,11.462471,-42093,-60299,63M0B,BL LASER,51,,12.801543758737632
LIV_54,QCHZ2,1.80212,18,11.763154,-42093,-60299,63M0B,BL LASER,52,,12.801543758737632
LIV_54,QCHZ2,1.807089,18,12.057265,-42093,-60299,63M0B,BL LASER,53,,12.801543758737632
LIV_54,QCHZ2,1.812057,18,12.353019,-42093,-60299,63M0B,BL LASER,54,,12.801543758737632
LIV_54,QCHZ2,1.817064,18,12.64713,-42093,-60299,63M0B,BL LASER,55,,12.801543758737632
LIV_54,QCHZ2,1.822032,18,12.947813,-42093,-60299,63M0B,BL LASER,56,,12.801543758737632
LIV_54,QCHZ2,1.827,18,13.24521,-42093,-60299,63M0B,BL LASER,57,,12.801543758737632
LIV_54,QCHZ2,1.831969,18,13.540964,-42093,-60299,63M0B,BL LASER,58,,12.801543758737632
LIV_54,QCHZ2,1.836898,18,13.835075,-42093,-60299,63M0B,BL LASER,59,,12.801543758737632
LIV_54,QCHZ2,1.841789,18,14.129186,-42093,-60299,63M0B,BL LASER,60,,12.801543758737632
LIV_54,QCHZ2,1.846719,18,14.426583,-42093,-60299,63M0B,BL LASER,61,,12.801543758737632
LIV_54,QCHZ2,1.851649,18,14.720694,-42093,-60299,63M0B,BL LASER,62,,12.801543758737632
LIV_54,QCHZ2,1.856579,18,15.019734,-42093,-60299,63M0B,BL LASER,63,,12.801543758737632
LIV_54,QCHZ2,1.362469,19,0.009497,-42093,-60149,63M0E,BL LASER,1,,13.073746129531004
LIV_54,QCHZ2,1.427208,19,0.01114,-42093,-60149,63M0E,BL LASER,2,,13.073746129531004
LIV_54,QCHZ2,1.466331,19,0.009497,-42093,-60149,63M0E,BL LASER,3,,13.073746129531004
LIV_54,QCHZ2,1.49085,19,0.01114,-42093,-60149,63M0E,BL LASER,4,,13.073746129531004
LIV_54,QCHZ2,1.509611,19,0.01114,-42093,-60149,63M0E,BL LASER,5,,13.073746129531004
LIV_54,QCHZ2,1.525359,19,0.009497,-42093,-60149,63M0E,BL LASER,6,,13.073746129531004
LIV_54,QCHZ2,1.539368,19,0.009497,-42093,-60149,63M0E,BL LASER,7,,13.073746129531004
LIV_54,QCHZ2,1.552103,19,0.01114,-42093,-60149,63M0E,BL LASER,8,,13.073746129531004
LIV_54,QCHZ2,1.563987,19,0.009497,-42093,-60149,63M0E,BL LASER,9,,13.073746129531004
LIV_54,QCHZ2,1.57506,19,0.007854,-42093,-60149,63M0E,BL LASER,10,,13.073746129531004
LIV_54,QCHZ2,1.585515,19,0.006211,-42093,-60149,63M0E,BL LASER,11,,13.073746129531004
LIV_54,QCHZ2,1.59539,19,0.000361,-42093,-60149,63M0E,BL LASER,12,,13.073746129531004
LIV_54,QCHZ2,1.604492,19,0.023364,-42093,-60149,63M0E,BL LASER,13,,13.073746129531004
LIV_54,QCHZ2,1.609847,19,0.26161,-42093,-60149,63M0E,BL LASER,14,,13.073746129531004
LIV_54,QCHZ2,1.614236,19,0.591869,-42093,-60149,63M0E,BL LASER,15,,13.073746129531004
LIV_54,QCHZ2,1.619049,19,0.900768,-42093,-60149,63M0E,BL LASER,16,,13.073746129531004
LIV_54,QCHZ2,1.624018,19,1.201451,-42093,-60149,63M0E,BL LASER,17,,13.073746129531004
LIV_54,QCHZ2,1.629102,19,1.503777,-42093,-60149,63M0E,BL LASER,18,,13.073746129531004
LIV_54,QCHZ2,1.634264,19,1.802817,-42093,-60149,63M0E,BL LASER,19,,13.073746129531004
LIV_54,QCHZ2,1.639425,19,2.1035,-42093,-60149,63M0E,BL LASER,20,,13.073746129531004
LIV_54,QCHZ2,1.644625,19,2.397611,-42093,-60149,63M0E,BL LASER,21,,13.073746129531004
LIV_54,QCHZ2,1.649825,19,2.696651,-42093,-60149,63M0E,BL LASER,22,,13.073746129531004
LIV_54,QCHZ2,1.655025,19,2.995692,-42093,-60149,63M0E,BL LASER,23,,13.073746129531004
LIV_54,QCHZ2,1.660264,19,3.288159,-42093,-60149,63M0E,BL LASER,24,,13.073746129531004
LIV_54,QCHZ2,1.665464,19,3.585556,-42093,-60149,63M0E,BL LASER,25,,13.073746129531004
LIV_54,QCHZ2,1.670703,19,3.88131,-42093,-60149,63M0E,BL LASER,26,,13.073746129531004
LIV_54,QCHZ2,1.675903,19,4.175421,-42093,-60149,63M0E,BL LASER,27,,13.073746129531004
LIV_54,QCHZ2,1.681103,19,4.467889,-42093,-60149,63M0E,BL LASER,28,,13.073746129531004
LIV_54,QCHZ2,1.686342,19,4.763643,-42093,-60149,63M0E,BL LASER,29,,13.073746129531004
LIV_54,QCHZ2,1.691504,19,5.064326,-42093,-60149,63M0E,BL LASER,30,,13.073746129531004
LIV_54,QCHZ2,1.696704,19,5.36008,-42093,-60149,63M0E,BL LASER,31,,13.073746129531004
LIV_54,QCHZ2,1.701865,19,5.65912,-42093,-60149,63M0E,BL LASER,32,,13.073746129531004
LIV_54,QCHZ2,1.707065,19,5.956517,-42093,-60149,63M0E,BL LASER,33,,13.073746129531004
LIV_54,QCHZ2,1.712188,19,6.255558,-42093,-60149,63M0E,BL LASER,34,,13.073746129531004
LIV_54,QCHZ2,1.717388,19,6.552955,-42093,-60149,63M0E,BL LASER,35,,13.073746129531004
LIV_54,QCHZ2,1.722511,19,6.851995,-42093,-60149,63M0E,BL LASER,36,,13.073746129531004
LIV_54,QCHZ2,1.727673,19,7.146106,-42093,-60149,63M0E,BL LASER,37,,13.073746129531004
LIV_54,QCHZ2,1.732796,19,7.443503,-42093,-60149,63M0E,BL LASER,38,,13.073746129531004
LIV_54,QCHZ2,1.737918,19,7.734327,-42093,-60149,63M0E,BL LASER,39,,13.073746129531004
LIV_54,QCHZ2,1.743003,19,8.031725,-42093,-60149,63M0E,BL LASER,40,,13.073746129531004
LIV_54,QCHZ2,1.748126,19,8.324192,-42093,-60149,63M0E,BL LASER,41,,13.073746129531004
LIV_54,QCHZ2,1.75321,19,8.61666,-42093,-60149,63M0E,BL LASER,42,,13.073746129531004
LIV_54,QCHZ2,1.758333,19,8.918986,-42093,-60149,63M0E,BL LASER,43,,13.073746129531004
LIV_54,QCHZ2,1.763378,19,9.211454,-42093,-60149,63M0E,BL LASER,44,,13.073746129531004
LIV_54,QCHZ2,1.768462,19,9.507208,-42093,-60149,63M0E,BL LASER,45,,13.073746129531004
LIV_54,QCHZ2,1.773547,19,9.801319,-42093,-60149,63M0E,BL LASER,46,,13.073746129531004
LIV_54,QCHZ2,1.778592,19,10.097073,-42093,-60149,63M0E,BL LASER,47,,13.073746129531004
LIV_54,QCHZ2,1.783715,19,10.391184,-42093,-60149,63M0E,BL LASER,48,,13.073746129531004
LIV_54,QCHZ2,1.788761,19,10.682009,-42093,-60149,63M0E,BL LASER,49,,13.073746129531004
LIV_54,QCHZ2,1.793806,19,10.97612,-42093,-60149,63M0E,BL LASER,50,,13.073746129531004
LIV_54,QCHZ2,1.798813,19,11.271874,-42093,-60149,63M0E,BL LASER,51,,13.073746129531004
LIV_54,QCHZ2,1.80382,19,11.564341,-42093,-60149,63M0E,BL LASER,52,,13.073746129531004
LIV_54,QCHZ2,1.808827,19,11.858452,-42093,-60149,63M0E,BL LASER,53,,13.073746129531004
LIV_54,QCHZ2,1.813873,19,12.15092,-42093,-60149,63M0E,BL LASER,54,,13.073746129531004
LIV_54,QCHZ2,1.818802,19,12.441745,-42093,-60149,63M0E,BL LASER,55,,13.073746129531004
LIV_54,QCHZ2,1.823809,19,12.73257,-42093,-60149,63M0E,BL LASER,56,,13.073746129531004
LIV_54,QCHZ2,1.828816,19,13.025037,-42093,-60149,63M0E,BL LASER,57,,13.073746129531004
LIV_54,QCHZ2,1.833746,19,13.319148,-42093,-60149,63M0E,BL LASER,58,,13.073746129531004
LIV_54,QCHZ2,1.838676,19,13.611616,-42093,-60149,63M0E,BL LASER,59,,13.073746129531004
LIV_54,QCHZ2,1.843644,19,13.902441,-42093,-60149,63M0E,BL LASER,60,,13.073746129531004
LIV_54,QCHZ2,1.848612,19,14.196552,-42093,-60149,63M0E,BL LASER,61,,13.073746129531004
LIV_54,QCHZ2,1.853542,19,14.48902,-42093,-60149,63M0E,BL LASER,62,,13.073746129531004
LIV_54,QCHZ2,1.858472,19,14.779844,-42093,-60149,63M0E,BL LASER,63,,13.073746129531004
LIV_54,QCHZ2,1.357214,20,0.014427,-42093,-59999,63M0H,BL LASER,1,,13.627637251374114
LIV_54,QCHZ2,1.423074,20,0.01114,-42093,-59999,63M0H,BL LASER,2,,13.627637251374114
LIV_54,QCHZ2,1.463124,20,0.01114,-42093,-59999,63M0H,BL LASER,3,,13.627637251374114
LIV_54,QCHZ2,1.488184,20,0.009497,-42093,-59999,63M0H,BL LASER,4,,13.627637251374114
LIV_54,QCHZ2,1.507177,20,0.009497,-42093,-59999,63M0H,BL LASER,5,,13.627637251374114
LIV_54,QCHZ2,1.523041,20,0.01114,-42093,-59999,63M0H,BL LASER,6,,13.627637251374114
LIV_54,QCHZ2,1.53705,20,0.01114,-42093,-59999,63M0H,BL LASER,7,,13.627637251374114
LIV_54,QCHZ2,1.549823,20,0.009497,-42093,-59999,63M0H,BL LASER,8,,13.627637251374114
LIV_54,QCHZ2,1.561592,20,0.007854,-42093,-59999,63M0H,BL LASER,9,,13.627637251374114
LIV_54,QCHZ2,1.572626,20,0.007854,-42093,-59999,63M0H,BL LASER,10,,13.627637251374114
LIV_54,QCHZ2,1.583042,20,0.004568,-42093,-59999,63M0H,BL LASER,11,,13.627637251374114
LIV_54,QCHZ2,1.592878,20,0.002004,-42093,-59999,63M0H,BL LASER,12,,13.627637251374114
LIV_54,QCHZ2,1.602213,20,0.01022,-42093,-59999,63M0H,BL LASER,13,,13.627637251374114
LIV_54,QCHZ2,1.610001,20,0.085801,-42093,-59999,63M0H,BL LASER,14,,13.627637251374114
LIV_54,QCHZ2,1.613888,20,0.434134,-42093,-59999,63M0H,BL LASER,15,,13.627637251374114
LIV_54,QCHZ2,1.618315,20,0.766035,-42093,-59999,63M0H,BL LASER,16,,13.627637251374114
LIV_54,QCHZ2,1.623013,20,1.083149,-42093,-59999,63M0H,BL LASER,17,,13.627637251374114
LIV_54,QCHZ2,1.627866,20,1.395334,-42093,-59999,63M0H,BL LASER,18,,13.627637251374114
LIV_54,QCHZ2,1.632834,20,1.705876,-42093,-59999,63M0H,BL LASER,19,,13.627637251374114
LIV_54,QCHZ2,1.637841,20,2.016417,-42093,-59999,63M0H,BL LASER,20,,13.627637251374114
LIV_54,QCHZ2,1.642848,20,2.328602,-42093,-59999,63M0H,BL LASER,21,,13.627637251374114
LIV_54,QCHZ2,1.647855,20,2.634215,-42093,-59999,63M0H,BL LASER,22,,13.627637251374114
LIV_54,QCHZ2,1.6529,20,2.946399,-42093,-59999,63M0H,BL LASER,23,,13.627637251374114
LIV_54,QCHZ2,1.657946,20,3.253655,-42093,-59999,63M0H,BL LASER,24,,13.627637251374114
LIV_54,QCHZ2,1.662992,20,3.559267,-42093,-59999,63M0H,BL LASER,25,,13.627637251374114
LIV_54,QCHZ2,1.668037,20,3.866523,-42093,-59999,63M0H,BL LASER,26,,13.627637251374114
LIV_54,QCHZ2,1.673083,20,4.175421,-42093,-59999,63M0H,BL LASER,27,,13.627637251374114
LIV_54,QCHZ2,1.67809,20,4.477748,-42093,-59999,63M0H,BL LASER,28,,13.627637251374114
LIV_54,QCHZ2,1.683135,20,4.78336,-42093,-59999,63M0H,BL LASER,29,,13.627637251374114
LIV_54,QCHZ2,1.688181,20,5.090616,-42093,-59999,63M0H,BL LASER,30,,13.627637251374114
LIV_54,QCHZ2,1.693226,20,5.397871,-42093,-59999,63M0H,BL LASER,31,,13.627637251374114
LIV_54,QCHZ2,1.698233,20,5.703484,-42093,-59999,63M0H,BL LASER,32,,13.627637251374114
LIV_54,QCHZ2,1.70324,20,6.009096,-42093,-59999,63M0H,BL LASER,33,,13.627637251374114
LIV_54,QCHZ2,1.708247,20,6.313065,-42093,-59999,63M0H,BL LASER,34,,13.627637251374114
LIV_54,QCHZ2,1.713254,20,6.618678,-42093,-59999,63M0H,BL LASER,35,,13.627637251374114
LIV_54,QCHZ2,1.718261,20,6.921004,-42093,-59999,63M0H,BL LASER,36,,13.627637251374114
LIV_54,QCHZ2,1.723268,20,7.226616,-42093,-59999,63M0H,BL LASER,37,,13.627637251374114
LIV_54,QCHZ2,1.728237,20,7.533872,-42093,-59999,63M0H,BL LASER,38,,13.627637251374114
LIV_54,QCHZ2,1.733205,20,7.839484,-42093,-59999,63M0H,BL LASER,39,,13.627637251374114
LIV_54,QCHZ2,1.738173,20,8.143454,-42093,-59999,63M0H,BL LASER,40,,13.627637251374114
LIV_54,QCHZ2,1.743103,20,8.44578,-42093,-59999,63M0H,BL LASER,41,,13.627637251374114
LIV_54,QCHZ2,1.748071,20,8.749749,-42093,-59999,63M0H,BL LASER,42,,13.627637251374114
LIV_54,QCHZ2,1.753001,20,9.055362,-42093,-59999,63M0H,BL LASER,43,,13.627637251374114
LIV_54,QCHZ2,1.757969,20,9.359331,-42093,-59999,63M0H,BL LASER,44,,13.627637251374114
LIV_54,QCHZ2,1.762899,20,9.663301,-42093,-59999,63M0H,BL LASER,45,,13.627637251374114
LIV_54,QCHZ2,1.767828,20,9.968913,-42093,-59999,63M0H,BL LASER,46,,13.627637251374114
LIV_54,QCHZ2,1.772758,20,10.269596,-42093,-59999,63M0H,BL LASER,47,,13.627637251374114
LIV_54,QCHZ2,1.777726,20,10.571923,-42093,-59999,63M0H,BL LASER,48,,13.627637251374114
LIV_54,QCHZ2,1.782656,20,10.875892,-42093,-59999,63M0H,BL LASER,49,,13.627637251374114
LIV_54,QCHZ2,1.787547,20,11.179861,-42093,-59999,63M0H,BL LASER,50,,13.627637251374114
LIV_54,QCHZ2,1.792361,20,11.482188,-42093,-59999,63M0H,BL LASER,51,,13.627637251374114
LIV_54,QCHZ2,1.797252,20,11.786157,-42093,-59999,63M0H,BL LASER,52,,13.627637251374114
LIV_54,QCHZ2,1.802143,20,12.08684,-42093,-59999,63M0H,BL LASER,53,,13.627637251374114
LIV_54,QCHZ2,1.806995,20,12.390809,-42093,-59999,63M0H,BL LASER,54,,13.627637251374114
LIV_54,QCHZ2,1.811887,20,12.68985,-42093,-59999,63M0H,BL LASER,55,,13.627637251374114
LIV_54,QCHZ2,1.816739,20,12.992176,-42093,-59999,63M0H,BL LASER,56,,13.627637251374114
LIV_54,QCHZ2,1.821591,20,13.294502,-42093,-59999,63M0H,BL LASER,57,,13.627637251374114
LIV_54,QCHZ2,1.826405,20,13.600115,-42093,-59999,63M0H,BL LASER,58,,13.627637251374114
LIV_54,QCHZ2,1.831257,20,13.900798,-42093,-59999,63M0H,BL LASER,59,,13.627637251374114
LIV_54,QCHZ2,1.836071,20,14.199838,-42093,-59999,63M0H,BL LASER,60,,13.627637251374114
LIV_54,QCHZ2,1.840846,20,14.502164,-42093,-59999,63M0H,BL LASER,61,,13.627637251374114
LIV_54,QCHZ2,1.845622,20,14.807777,-42093,-59999,63M0H,BL LASER,62,,13.627637251374114
LIV_54,QCHZ2,1.850435,20,15.10846,-42093,-59999,63M0H,BL LASER,63,,13.627637251374114
LIV_54,QCHZ2,1.355707,21,0.012784,-41836,-60482,63M09,BL LASER,1,,13.653460630636765
LIV_54,QCHZ2,1.421528,21,0.012784,-41836,-60482,63M09,BL LASER,2,,13.653460630636765
LIV_54,QCHZ2,1.461656,21,0.007854,-41836,-60482,63M09,BL LASER,3,,13.653460630636765
LIV_54,QCHZ2,1.486793,21,0.006211,-41836,-60482,63M09,BL LASER,4,,13.653460630636765
LIV_54,QCHZ2,1.505786,21,0.007854,-41836,-60482,63M09,BL LASER,5,,13.653460630636765
LIV_54,QCHZ2,1.521689,21,0.007854,-41836,-60482,63M09,BL LASER,6,,13.653460630636765
LIV_54,QCHZ2,1.535775,21,0.002925,-41836,-60482,63M09,BL LASER,7,,13.653460630636765
LIV_54,QCHZ2,1.54851,21,0.002925,-41836,-60482,63M09,BL LASER,8,,13.653460630636765
LIV_54,QCHZ2,1.560317,21,0.001282,-41836,-60482,63M09,BL LASER,9,,13.653460630636765
LIV_54,QCHZ2,1.571389,21,0.003647,-41836,-60482,63M09,BL LASER,10,,13.653460630636765
LIV_54,QCHZ2,1.581767,21,0.00529,-41836,-60482,63M09,BL LASER,11,,13.653460630636765
LIV_54,QCHZ2,1.591603,21,0.011863,-41836,-60482,63M09,BL LASER,12,,13.653460630636765
LIV_54,QCHZ2,1.600976,21,0.021721,-41836,-60482,63M09,BL LASER,13,,13.653460630636765
LIV_54,QCHZ2,1.609074,21,0.082515,-41836,-60482,63M09,BL LASER,14,,13.653460630636765
LIV_54,QCHZ2,1.613038,21,0.414417,-41836,-60482,63M09,BL LASER,15,,13.653460630636765
LIV_54,QCHZ2,1.617465,21,0.738103,-41836,-60482,63M09,BL LASER,16,,13.653460630636765
LIV_54,QCHZ2,1.622163,21,1.050288,-41836,-60482,63M09,BL LASER,17,,13.653460630636765
LIV_54,QCHZ2,1.627016,21,1.357543,-41836,-60482,63M09,BL LASER,18,,13.653460630636765
LIV_54,QCHZ2,1.631907,21,1.661513,-41836,-60482,63M09,BL LASER,19,,13.653460630636765
LIV_54,QCHZ2,1.636914,21,1.960553,-41836,-60482,63M09,BL LASER,20,,13.653460630636765
LIV_54,QCHZ2,1.641921,21,2.264522,-41836,-60482,63M09,BL LASER,21,,13.653460630636765
LIV_54,QCHZ2,1.646928,21,2.563562,-41836,-60482,63M09,BL LASER,22,,13.653460630636765
LIV_54,QCHZ2,1.652012,21,2.864245,-41836,-60482,63M09,BL LASER,23,,13.653460630636765
LIV_54,QCHZ2,1.657019,21,3.164929,-41836,-60482,63M09,BL LASER,24,,13.653460630636765
LIV_54,QCHZ2,1.662026,21,3.470541,-41836,-60482,63M09,BL LASER,25,,13.653460630636765
LIV_54,QCHZ2,1.667071,21,3.772867,-41836,-60482,63M09,BL LASER,26,,13.653460630636765
LIV_54,QCHZ2,1.672117,21,4.07848,-41836,-60482,63M09,BL LASER,27,,13.653460630636765
LIV_54,QCHZ2,1.677124,21,4.379163,-41836,-60482,63M09,BL LASER,28,,13.653460630636765
LIV_54,QCHZ2,1.682208,21,4.681489,-41836,-60482,63M09,BL LASER,29,,13.653460630636765
LIV_54,QCHZ2,1.687215,21,4.985459,-41836,-60482,63M09,BL LASER,30,,13.653460630636765
LIV_54,QCHZ2,1.692222,21,5.287785,-41836,-60482,63M09,BL LASER,31,,13.653460630636765
LIV_54,QCHZ2,1.697229,21,5.588468,-41836,-60482,63M09,BL LASER,32,,13.653460630636765
LIV_54,QCHZ2,1.702197,21,5.887508,-41836,-60482,63M09,BL LASER,33,,13.653460630636765
LIV_54,QCHZ2,1.707243,21,6.189834,-41836,-60482,63M09,BL LASER,34,,13.653460630636765
LIV_54,QCHZ2,1.712211,21,6.492161,-41836,-60482,63M09,BL LASER,35,,13.653460630636765
LIV_54,QCHZ2,1.717179,21,6.794487,-41836,-60482,63M09,BL LASER,36,,13.653460630636765
LIV_54,QCHZ2,1.722186,21,7.096813,-41836,-60482,63M09,BL LASER,37,,13.653460630636765
LIV_54,QCHZ2,1.727155,21,7.397497,-41836,-60482,63M09,BL LASER,38,,13.653460630636765
LIV_54,QCHZ2,1.732123,21,7.69818,-41836,-60482,63M09,BL LASER,39,,13.653460630636765
LIV_54,QCHZ2,1.737091,21,7.995577,-41836,-60482,63M09,BL LASER,40,,13.653460630636765
LIV_54,QCHZ2,1.742021,21,8.291331,-41836,-60482,63M09,BL LASER,41,,13.653460630636765
LIV_54,QCHZ2,1.747028,21,8.585442,-41836,-60482,63M09,BL LASER,42,,13.653460630636765
LIV_54,QCHZ2,1.751958,21,8.882839,-41836,-60482,63M09,BL LASER,43,,13.653460630636765
LIV_54,QCHZ2,1.756887,21,9.180236,-41836,-60482,63M09,BL LASER,44,,13.653460630636765
LIV_54,QCHZ2,1.761778,21,9.474347,-41836,-60482,63M09,BL LASER,45,,13.653460630636765
LIV_54,QCHZ2,1.766669,21,9.768458,-41836,-60482,63M09,BL LASER,46,,13.653460630636765
LIV_54,QCHZ2,1.77156,21,10.067498,-41836,-60482,63M09,BL LASER,47,,13.653460630636765
LIV_54,QCHZ2,1.776413,21,10.359966,-41836,-60482,63M09,BL LASER,48,,13.653460630636765
LIV_54,QCHZ2,1.781381,21,10.652433,-41836,-60482,63M09,BL LASER,49,,13.653460630636765
LIV_54,QCHZ2,1.786272,21,10.94983,-41836,-60482,63M09,BL LASER,50,,13.653460630636765
LIV_54,QCHZ2,1.791163,21,11.243941,-41836,-60482,63M09,BL LASER,51,,13.653460630636765
LIV_54,QCHZ2,1.796016,21,11.534766,-41836,-60482,63M09,BL LASER,52,,13.653460630636765
LIV_54,QCHZ2,1.800945,21,11.83052,-41836,-60482,63M09,BL LASER,53,,13.653460630636765
LIV_54,QCHZ2,1.805836,21,12.124631,-41836,-60482,63M09,BL LASER,54,,13.653460630636765
LIV_54,QCHZ2,1.810727,21,12.415456,-41836,-60482,63M09,BL LASER,55,,13.653460630636765
LIV_54,QCHZ2,1.815503,21,12.709567,-41836,-60482,63M09,BL LASER,56,,13.653460630636765
LIV_54,QCHZ2,1.820355,21,13.00532,-41836,-60482,63M09,BL LASER,57,,13.653460630636765
LIV_54,QCHZ2,1.825207,21,13.301074,-41836,-60482,63M09,BL LASER,58,,13.653460630636765
LIV_54,QCHZ2,1.830021,21,13.591899,-41836,-60482,63M09,BL LASER,59,,13.653460630636765
LIV_54,QCHZ2,1.834796,21,13.88601,-41836,-60482,63M09,BL LASER,60,,13.653460630636765
LIV_54,QCHZ2,1.83961,21,14.181764,-41836,-60482,63M09,BL LASER,61,,13.653460630636765
LIV_54,QCHZ2,1.844385,21,14.472589,-41836,-60482,63M09,BL LASER,62,,13.653460630636765
LIV_54,QCHZ2,1.849122,21,14.765057,-41836,-60482,63M09,BL LASER,63,,13.653460630636765
LIV_54,QCHZ2,1.356017,22,0.012784,-41836,-60332,63M0C,BL LASER,1,,13.791473581004876
LIV_54,QCHZ2,1.422301,22,0.01114,-41836,-60332,63M0C,BL LASER,2,,13.791473581004876
LIV_54,QCHZ2,1.462583,22,0.01607,-41836,-60332,63M0C,BL LASER,3,,13.791473581004876
LIV_54,QCHZ2,1.487604,22,0.01607,-41836,-60332,63M0C,BL LASER,4,,13.791473581004876
LIV_54,QCHZ2,1.506598,22,0.019356,-41836,-60332,63M0C,BL LASER,5,,13.791473581004876
LIV_54,QCHZ2,1.5225,22,0.017713,-41836,-60332,63M0C,BL LASER,6,,13.791473581004876
LIV_54,QCHZ2,1.536625,22,0.017713,-41836,-60332,63M0C,BL LASER,7,,13.791473581004876
